Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR357417,10/21/15,1/21/12,25128705,1005148200,0,40,821,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR357417,SRX102943,GSM822242: maize_control_sRNA,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP009078,PRJNA149435,,149435,SRS268669,SAMN00744130,simple,381124,Zea mays subsp. mays,GSM822242,,,,,,,no,,,,,GEO,SRA047307,,public,F39551EFECABE9AC40FC2DCB027B3736,0D054305F681784FE532BD2BB9B02D1B
SRR975096,4/14/15,9/10/13,11965981,1196598100,0,100,708,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975096,SRX347447,Mo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478254,SAMN02351541,simple,4577,Zea mays,Mo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,C151ECBC5388CAD8147BF347C489A755,CDEFA75CFD26F3CDBC8BFE228847D283
SRR975097,4/14/15,9/10/13,10603238,1060323800,0,100,634,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975097,SRX347447,Mo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478254,SAMN02351541,simple,4577,Zea mays,Mo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,742ADFD2CB105473418A378E27E02EB9,139D65FECF80CB787172ABEACF6023CF
SRR975098,4/14/15,9/10/13,10581893,1058189300,0,100,621,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975098,SRX347447,Mo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478254,SAMN02351541,simple,4577,Zea mays,Mo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,745CD4E72B20CACF360E7038E6F2DFEB,7015A44D24A7C9C0946D578E5B7BBCB4
SRR975099,4/14/15,9/10/13,8765011,876501100,0,100,506,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975099,SRX347447,Mo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478254,SAMN02351541,simple,4577,Zea mays,Mo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,6280D89F064C656CD385D1B252089DD4,94775C706CD313210B14663AE69C3256
SRR975100,4/14/15,9/10/13,8840168,884016800,0,100,539,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975100,SRX347448,Mo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478255,SAMN02351542,simple,4577,Zea mays,Mo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,636259C08703186E6352981775843FBC,4F7F292F8A2728472358F8882BE96046
SRR975101,4/14/15,9/10/13,9065418,906541800,0,100,542,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975101,SRX347448,Mo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478255,SAMN02351542,simple,4577,Zea mays,Mo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,F4F05EDBCEBB6D84FD7BD9F8705D6B19,36394FB8B66FABAEA9567EF56B52EE48
SRR975102,4/14/15,9/10/13,9333688,933368800,0,100,536,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975102,SRX347448,Mo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478255,SAMN02351542,simple,4577,Zea mays,Mo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,D76606D5C92F33A2116FDAC9CA387C17,4F43055800D5618B744FE65926494596
SRR975103,4/14/15,9/10/13,9873982,987398200,0,100,572,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975103,SRX347448,Mo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478255,SAMN02351542,simple,4577,Zea mays,Mo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,13A00B813CD8B3EC2ACEFCA75C0F6208,9228FA9552D9A27B5CA2B3FC74AC6897
SRR975104,4/14/15,9/10/13,7063766,706376600,0,100,420,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975104,SRX347456,B73xMo17-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478259,SAMN02351543,simple,4577,Zea mays,B73xMo17-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,B9C9A1ED132B5E81773C4AF1BC344AFE,088A8112DED295B3368381AEF72D3DB7
SRR975105,4/14/15,9/10/13,8690910,869091000,0,100,527,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975105,SRX347456,B73xMo17-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478259,SAMN02351543,simple,4577,Zea mays,B73xMo17-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,6176664CE2B873B4E65BC800A148C5AF,4339EC25F3D55BF307D0E852073840FB
SRR975106,4/14/15,9/10/13,9521326,952132600,0,100,551,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975106,SRX347456,B73xMo17-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478259,SAMN02351543,simple,4577,Zea mays,B73xMo17-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,F8DC540546868C63EE2B2D2D65C07891,34B688A0BC9AE4F6B85AB9300F287A7D
SRR975107,4/14/15,9/10/13,9660963,966096300,0,100,567,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975107,SRX347456,B73xMo17-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478259,SAMN02351543,simple,4577,Zea mays,B73xMo17-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,98D49D7AB31E8D17922ECBD2A87AF649,6F5EE2569A6C6576918A23991F9ACE59
SRR975108,4/14/15,9/10/13,5167060,516706000,0,100,308,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975108,SRX347458,B73xMo17-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478260,SAMN02351544,simple,4577,Zea mays,B73xMo17-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,58C040E68B71EBD68E9FAFD893B881AE,1CF3F21671359BE4CD7226B53DF5C1A0
SRR975109,4/14/15,9/10/13,10418576,1041857600,0,100,628,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975109,SRX347458,B73xMo17-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478260,SAMN02351544,simple,4577,Zea mays,B73xMo17-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,5F10134EB18B0F184A0D812427888E4F,E8C1E27F3202142980B5EB4CAB57A919
SRR975110,4/14/15,9/10/13,9140452,914045200,0,100,530,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975110,SRX347458,B73xMo17-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478260,SAMN02351544,simple,4577,Zea mays,B73xMo17-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,D49A4BBCDCCBFC31B78A4675AED6B162,7B9CC2C02364D81F01C508BA4B442DB4
SRR975111,4/14/15,9/10/13,10544453,1054445300,0,100,598,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975111,SRX347458,B73xMo17-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478260,SAMN02351544,simple,4577,Zea mays,B73xMo17-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,CBCC2190863A49CD921C87AC85FF04E1,D0692B072B9C9D26A402B3ABC36FAC82
SRR975112,4/14/15,9/10/13,8211436,821143600,0,100,484,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975112,SRX347459,B73xMo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478262,SAMN02351545,simple,4577,Zea mays,B73xMo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,EFBFE8C9AFB58092075F3E90E23503AB,534F424B29FD44E87C32C490F565E4E6
SRR975113,4/14/15,9/10/13,8915713,891571300,0,100,538,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975113,SRX347459,B73xMo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478262,SAMN02351545,simple,4577,Zea mays,B73xMo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,996A3367E87FD44A2AC37E6D38DFEBAB,35A8918ADA960DA904766A5DA49D74B3
SRR975114,4/14/15,9/10/13,8315490,831549000,0,100,486,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975114,SRX347459,B73xMo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478262,SAMN02351545,simple,4577,Zea mays,B73xMo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,9B0C73C6710844B0A20F29F9EEFEF639,02FFE177CD26C33540D166A3BD1E1F62
SRR975115,4/14/15,9/10/13,11720198,1172019800,0,100,678,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975115,SRX347459,B73xMo17-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478262,SAMN02351545,simple,4577,Zea mays,B73xMo17-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,7F5CD0EF976F20630CAB72157D573F73,D193AAE01B4EE2FDAFF2F5FE69524303
SRR975116,4/14/15,9/10/13,6875917,687591700,0,100,418,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975116,SRX347460,B73xMo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478263,SAMN02351546,simple,4577,Zea mays,B73xMo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,B21299DCCAFD6A888A656374C263CE13,223874267D6AC03DF2151BDD9D8A5C11
SRR975117,4/14/15,9/10/13,9099375,909937500,0,100,542,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975117,SRX347460,B73xMo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478263,SAMN02351546,simple,4577,Zea mays,B73xMo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,9F0BCE5762002C471401B767E1870C9C,992B9A46D440F86D4BE41F385BAAEDB2
SRR975118,4/14/15,9/10/13,10758794,1075879400,0,100,616,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975118,SRX347460,B73xMo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478263,SAMN02351546,simple,4577,Zea mays,B73xMo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,C8031D7F5D9BBCB24C0BCAAE2DF27D05,01ECF00E043F489A542DB534E29B7692
SRR975119,4/14/15,9/10/13,8718446,871844600,0,100,508,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975119,SRX347460,B73xMo17-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478263,SAMN02351546,simple,4577,Zea mays,B73xMo17-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,026DD0B7CE0FACCB3F82443F0FCB2EBC,4B8894564EB5C64216583D730FFA70BB
SRR975120,4/14/15,9/10/13,6557514,655751400,0,100,394,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975120,SRX347461,Mo17xB73-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478264,SAMN02351547,simple,4577,Zea mays,Mo17xB73-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,4CAAF531876D7056AFEFBE7981198353,327AB0200A849C31AEF8201CF56A71A5
SRR975121,4/14/15,9/10/13,10680402,1068040200,0,100,639,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975121,SRX347461,Mo17xB73-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478264,SAMN02351547,simple,4577,Zea mays,Mo17xB73-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,79568A2F48658E1673703917962D09B3,C0F40B76EE95640BDDDBC89140FA1086
SRR975122,4/14/15,9/10/13,9830516,983051600,0,100,576,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975122,SRX347461,Mo17xB73-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478264,SAMN02351547,simple,4577,Zea mays,Mo17xB73-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,19C41E00AE2DF25855E3DEE98E6ABF89,5A6EF1BB435F115294C31E1D4210AC76
SRR975123,4/14/15,9/10/13,10860880,1086088000,0,100,636,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975123,SRX347461,Mo17xB73-meristematic,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478264,SAMN02351547,simple,4577,Zea mays,Mo17xB73-meristematic,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,0E6AAE0D587823312C5EAA047038FEB0,6BAACA977D2C33FFC385AC7F3C49582C
SRR975124,4/14/15,9/10/13,7640345,764034500,0,100,448,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975124,SRX347462,Mo17xB73-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478265,SAMN02351548,simple,4577,Zea mays,Mo17xB73-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,90F8234FE3610C8196C6334A8C045E62,2550ED0835C071875CD15B71A4DB1558
SRR975125,4/14/15,9/10/13,12912672,1291267200,0,100,771,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975125,SRX347462,Mo17xB73-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478265,SAMN02351548,simple,4577,Zea mays,Mo17xB73-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,729F2D7547779B762C94DC7DA2C88D4E,58A8AA19D96E43B8CF013DFD073159F5
SRR975126,4/14/15,9/10/13,10004144,1000414400,0,100,583,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975126,SRX347462,Mo17xB73-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478265,SAMN02351548,simple,4577,Zea mays,Mo17xB73-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,AD9E75B5101E942A3B10B72ECBF914B2,7386D4C4170B1B28B5C465BA70AAF223
SRR975127,4/14/15,9/10/13,9251277,925127700,0,100,526,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975127,SRX347462,Mo17xB73-elongation,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478265,SAMN02351548,simple,4577,Zea mays,Mo17xB73-elongation,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,AF9BE9C9CFFEFB9050318B36DC9B0E50,4C5C01E0FFB61B35A8D8A6C10396A3A9
SRR975128,4/14/15,9/10/13,7692558,769255800,0,100,450,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975128,SRX347463,Mo17xB73-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478266,SAMN02351549,simple,4577,Zea mays,Mo17xB73-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,E3F60E91DA473C387B122E1186CE7F8B,ACFC6B01F9F4BE88EEE1D9D109F40BB5
SRR975129,4/14/15,9/10/13,11233768,1123376800,0,100,663,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975129,SRX347463,Mo17xB73-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478266,SAMN02351549,simple,4577,Zea mays,Mo17xB73-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,E7E1E0B463952727257A0DB7717990A5,B1C3335CCD6CD6FF0941DA363AD7207F
SRR975130,4/14/15,9/10/13,12387951,1238795100,0,100,730,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975130,SRX347463,Mo17xB73-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478266,SAMN02351549,simple,4577,Zea mays,Mo17xB73-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,0BA48C4E68205CBB238C3DB9BD5794A0,31EC9DD407B759D859FA757E66E70C71
SRR975131,4/14/15,9/10/13,10991014,1099101400,0,100,636,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975131,SRX347463,Mo17xB73-cortex,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478266,SAMN02351549,simple,4577,Zea mays,Mo17xB73-cortex,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,01A461005B062BE37E7A5C8D9C8A1D17,0447E5E373A76520327CCBBE9CAD47C2
SRR975132,4/14/15,9/10/13,7072858,707285800,0,100,428,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975132,SRX347464,Mo17xB73-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478267,SAMN02351550,simple,4577,Zea mays,Mo17xB73-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,D76DFEAA54978807E92A263F81DE3350,9D21179EEAA285FBB56ED830498C596B
SRR975133,4/14/15,9/10/13,10048544,1004854400,0,100,596,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975133,SRX347464,Mo17xB73-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478267,SAMN02351550,simple,4577,Zea mays,Mo17xB73-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,ADD6F177FC27F88802F9C733F23F5D57,2A3A73594BFD7996BA72B788D87773F9
SRR975134,4/14/15,9/10/13,9485218,948521800,0,100,551,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975134,SRX347464,Mo17xB73-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478267,SAMN02351550,simple,4577,Zea mays,Mo17xB73-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,F78D8A6E29D75D8B0A56452778672E6D,E44493EE99D3D44B835A8393EB2475FA
SRR975135,4/14/15,9/10/13,11085115,1108511500,0,100,644,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR975135,SRX347464,Mo17xB73-stele,RNA-Seq,PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP029742,PRJNA218555,2,218555,SRS478267,SAMN02351550,simple,4577,Zea mays,Mo17xB73-stele,,,,,,,no,,,,,IOWA STATE UNIVERSITY,SRA100745,,public,DFD878DDADB1AAAF36FC01489520AF96,49D2138420AD212A196B703DBD0CA99B
SRR999032,7/22/15,7/28/15,6644678,664467800,6644678,100,425,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999032,SRX357101,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485143,SAMN02360504,simple,4577,Zea mays,GSM1236504,,,,,,,no,,,,,GEO,SRA101964,,public,83F3AAE0967A39E5FF1774A9E1337E4F,C51B7660DE2F9951B69546AC6A34B362
SRR999033,7/22/15,7/28/15,13552900,1355290000,13552900,100,877,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999033,SRX357102,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485144,SAMN02360501,simple,4577,Zea mays,GSM1236505,,,,,,,no,,,,,GEO,SRA101964,,public,5231026F21072F1AF75A49FC9277CE58,954E165315CAC5BA93B7317CD54B17CD
SRR999034,7/22/15,7/28/15,12897481,1289748100,12897481,100,679,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999034,SRX357103,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485145,SAMN02360503,simple,4577,Zea mays,GSM1236506,,,,,,,no,,,,,GEO,SRA101964,,public,BEABF529BFE762AAE14484CD7AC897C0,9FBB281A779E71A209177864C6767764
SRR999035,7/22/15,7/28/15,10322765,1032276500,10322765,100,534,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999035,SRX357104,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485146,SAMN02360505,simple,4577,Zea mays,GSM1236507,,,,,,,no,,,,,GEO,SRA101964,,public,7D52721DDB2E98D999779443616D04A0,06411673259D05241E625B6B1B0C44A5
SRR999036,7/22/15,7/28/15,13964076,1396407600,13964076,100,752,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999036,SRX357105,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485147,SAMN02360506,simple,4577,Zea mays,GSM1236508,,,,,,,no,,,,,GEO,SRA101964,,public,7B7B32C4CBF047AADDC86A1F578CB4D3,27FE82F366A7462D750F6646E33E3717
SRR999037,7/22/15,7/28/15,8760228,876022800,8760228,100,446,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999037,SRX357106,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485148,SAMN02360507,simple,4577,Zea mays,GSM1236509,,,,,,,no,,,,,GEO,SRA101964,,public,080930C7CC7BADE6E70E6649CE65F55A,69E58A588A655CB8AA6592CF0F38091A
SRR999038,7/22/15,7/28/15,15398933,1539893300,15398933,100,849,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999038,SRX357107,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485149,SAMN02360517,simple,4577,Zea mays,GSM1236510,,,,,,,no,,,,,GEO,SRA101964,,public,C78D245807CCCCE4AF2ECFADDC9E6914,C25682087B51925C9CF4FEC88E247D45
SRR999039,7/22/15,7/28/15,26802571,2680257100,26802571,100,1427,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999039,SRX357108,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485150,SAMN02360508,simple,4577,Zea mays,GSM1236511,,,,,,,no,,,,,GEO,SRA101964,,public,CDF537C015A596F7EB9B822466C55FD7,0D7C2F048349758FD40BCF186942BDE3
SRR999040,7/22/15,7/28/15,15621472,1562147200,15621472,100,862,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR999040,SRX357109,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer II,SRP030121,PRJNA219741,,219741,SRS485151,SAMN02360509,simple,4577,Zea mays,GSM1236512,,,,,,,no,,,,,GEO,SRA101964,,public,3862F31A281A762C952E816EBC21ACE5,E622A682571A872464016CE4DF14996B
