Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1462670,2017-03-03,2017-03-04,210391480,42499078960,210391480,202,28156,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462670,ERX1533148,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211237,SAMEA4040127,simple,4577,Zea mays,sample36,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,889F5BC7F43AC481052D87567C253BE1,479A5E964776B687A0647D3F8C4C5D98
ERR1462671,2017-03-03,2017-03-04,208350503,42086801606,208350503,202,27057,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462671,ERX1533149,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211238,SAMEA4040128,simple,4577,Zea mays,sample37,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,AB87BFA14FE295C956B087989ED20B43,3FCBAF147BF1B576D2FE8500997B999F
ERR1462672,2017-03-03,2017-03-04,176045882,35561268164,176045882,202,24090,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462672,ERX1533150,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211228,SAMEA4040118,simple,4577,Zea mays,sample27,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,9831D96EDE4DFA79AE017198FA89FE07,EC8DF4D2A00B1767DBA196A234564C7B
ERR1462673,2017-03-03,2017-03-04,218519087,44140855574,218519087,202,29694,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462673,ERX1533151,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211231,SAMEA4040121,simple,4577,Zea mays,sample30,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,00FDCD0A64F3BFE3730EBE67B154FC91,CD31E0D2299F9D2B2C9EA9E8C0E32F89
ERR1462674,2017-03-03,2017-03-04,216080695,43648300390,216080695,202,29461,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462674,ERX1533152,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211232,SAMEA4040122,simple,4577,Zea mays,sample31,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,D461B8AEA857BB56A867ECA958CA6EFB,F01CD99E92E2F1C83525C5DE55CE183A
ERR1462675,2017-03-03,2017-03-04,204057483,41219611566,204057483,202,25352,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462675,ERX1533153,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211234,SAMEA4040124,simple,4577,Zea mays,sample33,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,B223EBA67EDE37D7E3F8A287B500100A,F5511AE4814BE2EB564BF66944024961
ERR1462676,2017-03-03,2017-03-03,188308355,38038287710,188308355,202,24168,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462676,ERX1533154,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211239,SAMEA4040129,simple,4577,Zea mays,sample38,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,681BBEBF887FC4408719E40544D01EB9,097C98A82B6C26135CFD377713DB74EA
ERR1462677,2017-03-03,2017-03-03,198850640,40167829280,198850640,202,27475,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462677,ERX1533155,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211242,SAMEA4040132,simple,4577,Zea mays,sample41,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,AA2B0910BA386A385BDEB142D338443B,1B5F625402BDF56D68D84796FD53881D
ERR1462678,2017-03-03,2017-03-04,194892515,39368288030,194892515,202,24369,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462678,ERX1533156,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211243,SAMEA4040133,simple,4577,Zea mays,sample42,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,9313EF36F2F649BFAF82D555B9F3835C,14C1A3FA80EC07C0682D3D7059D53C07
ERR1462679,2017-03-03,2017-03-04,212591111,42943404422,212591111,202,29036,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462679,ERX1533157,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211244,SAMEA4040134,simple,4577,Zea mays,sample43,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,FDD21663FAAF070A7DEDB87FB5763BD2,D0E307481EC109A23C4DF900881A193F
ERR1462680,2017-03-03,2017-03-03,205517016,41514437232,205517016,202,25456,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462680,ERX1533158,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211247,SAMEA4040137,simple,4577,Zea mays,sample46,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,351574B5888FFF7027F909EE1405AB58,55CFEA6DA0653BD3DF174324FB12E005
ERR1462681,2017-03-03,2017-03-04,49347413,9968177426,49347413,202,6603,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462681,ERX1533159,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211248,SAMEA4040138,simple,4577,Zea mays,sample47,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,77F5AF084FBE98D42D74D03208129AA9,E0D300FF6B7E9ACB3AA609BB4A73B8BB
ERR1462682,2017-03-03,2017-03-04,166588041,33650784282,166588041,202,22748,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462682,ERX1533160,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211248,SAMEA4040138,simple,4577,Zea mays,sample47,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,E91AADD85045385CB18EA53240F3CC19,234944DEA173E77B414F68477041E6C3
ERR1462683,2017-03-03,2017-03-04,214727982,43375052364,214727982,202,26681,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462683,ERX1533161,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211249,SAMEA4040139,simple,4577,Zea mays,sample48,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,ABDDCBB6BB9EF4DAB59CF4FDC1451FD7,874430C247589957A1611C79805665AE
ERR1462684,2017-03-03,2017-03-04,204571887,41323521174,204571887,202,27078,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462684,ERX1533162,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211250,SAMEA4040140,simple,4577,Zea mays,sample49,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,B7386D530839E45A8BF5B9708C912591,5DCBB6A21B880FFD18EB73200488825A
ERR1462685,2017-03-03,2017-03-04,46835692,9460809784,46835692,202,6319,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462685,ERX1533163,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211251,SAMEA4040141,simple,4577,Zea mays,sample50,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,53F681F7E5B86D424816A2BB9973BD53,C0CA8A4BF0DD44BA8792251759CA38A5
ERR1462686,2017-03-03,2017-03-04,163879238,33103606076,163879238,202,22473,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462686,ERX1533164,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211251,SAMEA4040141,simple,4577,Zea mays,sample50,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,A5F27824C9651209CFA9F0CAC077E3C7,9FA56A88A02BE50B4F6F10FE1F871A48
ERR1462687,2017-03-03,2017-03-04,194213764,39231180328,194213764,202,26550,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462687,ERX1533165,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211252,SAMEA4040142,simple,4577,Zea mays,sample51,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,CE12A2529DAE048DEA703ED4C0CFC8E5,06357FD0C8260E03BEAA4F38116C8652
ERR1462688,2017-03-03,2017-03-04,178262929,36009111658,178262929,202,24400,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462688,ERX1533166,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211255,SAMEA4040145,simple,4577,Zea mays,sample54,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,52ED80EAE642AF17529EB0D0FFCD7D38,BAD4DE87DC13F08975AF4EA19EEEF4C8
ERR1462689,2017-03-03,2017-03-03,57995152,11715020704,57995152,202,7741,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462689,ERX1533167,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211256,SAMEA4040146,simple,4577,Zea mays,sample55,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,291AEA1D17A6A70EB5824F5B98835A76,F0523AB5E59EF56F23D5E7EE279F6497
ERR1462690,2017-03-03,2017-03-04,142771396,28839821992,142771396,202,19452,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462690,ERX1533168,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211256,SAMEA4040146,simple,4577,Zea mays,sample55,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,9161C1C43F12A9B93631BD4103467A49,37BD835C2648C111EF9FCFB18EB3045C
ERR1462691,2017-03-03,2017-03-03,219794711,44398531622,219794711,202,29595,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462691,ERX1533169,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211257,SAMEA4040147,simple,4577,Zea mays,sample56,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,4F8CF23A99E1DA2CF315665746CA2723,984EA820FF810C9B89AD1545BAF5A03F
ERR1462692,2017-03-03,2017-03-04,250579437,50617046274,250579437,202,34286,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462692,ERX1533170,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211258,SAMEA4040148,simple,4577,Zea mays,sample57,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,B9FA1710234F02E54524DB089BECB832,D9752E8E9ABA7A7BB306DBC0D8C73CEC
ERR1462693,2017-03-03,2017-03-04,170871318,34516006236,170871318,202,20536,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462693,ERX1533171,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211259,SAMEA4040149,simple,4577,Zea mays,sample58,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,88F1036AAAB6B79162CD98E96EEAE9D7,DFF42375D1239CA1FFDF9E1923ECEE04
ERR1462694,2017-03-03,2017-03-04,219749107,44389319614,219749107,202,27401,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462694,ERX1533172,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211261,SAMEA4040151,simple,4577,Zea mays,sample60,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,3AF0B7CD6CFCBC463664BAD8FB502F8B,425BCFD3B6C7FCDA77C67D974E7EA43F
ERR1462695,2017-03-03,2017-03-04,210469934,42514926668,210469934,202,28183,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462695,ERX1533173,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211264,SAMEA4040154,simple,4577,Zea mays,sample63,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,9BA7C1B18045050771B682A25D4C1734,AB1338A0F5B68B3A6BF8A2506FEF8C10
ERR1462696,2017-03-03,2017-03-04,214567356,43342605912,214567356,202,28810,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462696,ERX1533174,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211267,SAMEA4040157,simple,4577,Zea mays,sample66,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,A2B996F7528CC9759381FAD709B32B46,7C13F1D182C2F12A2D07CFF866D24B76
ERR1462697,2017-03-03,2017-03-04,198291971,40054978142,198291971,202,24407,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462697,ERX1533175,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211268,SAMEA4040158,simple,4577,Zea mays,sample67,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,E604FFCF2F38B4C401D29E7C122C9D9C,F4C274908DE976197C7CB39CA47BC94F
ERR1462698,2017-03-03,2017-03-03,167620171,33859274542,167620171,202,22576,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462698,ERX1533176,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211206,SAMEA4040096,simple,4577,Zea mays,sample5,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,0F21BE493EC29C4BEE0D9B235CD39C07,01F3F3B82B447DA7A5264723DA000768
ERR1462699,2017-03-03,2017-03-03,212993593,43024705786,212993593,202,27937,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462699,ERX1533177,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211207,SAMEA4040097,simple,4577,Zea mays,sample6,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,A54162D0F2C607460CC11494D4F51AD3,8E1CD2FC61DC67733D99E8F3482C8A2B
ERR1462700,2017-03-03,2017-03-03,172637301,34872734802,172637301,202,23091,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462700,ERX1533178,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211208,SAMEA4040098,simple,4577,Zea mays,sample7,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,86BD5C020EE577FB51E6820833DBD1E4,539066C7A7A20B4AA01D233C650C9E2D
ERR1462701,2017-03-03,2017-03-03,198359151,40068548502,198359151,202,26018,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462701,ERX1533179,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211209,SAMEA4040099,simple,4577,Zea mays,sample8,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,68F70CFF8B7FD5D73FB504F42C1A951C,300062191D03D71184C8BC2DDF98895D
ERR1462702,2017-03-03,2017-03-03,195224904,39435430608,195224904,202,25982,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462702,ERX1533180,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211216,SAMEA4040106,simple,4577,Zea mays,sample15,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,F30C20A0181A7285DB65479CEBAF9D1F,F20E8FB31AB9AF81778F59448E42304A
ERR1462703,2017-03-03,2017-03-04,231537025,46770479050,231537025,202,30542,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462703,ERX1533181,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211245,SAMEA4040135,simple,4577,Zea mays,sample44,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,DF239FEB4B81BAB44E3B5D04D4302ACF,FFE737B986E1C36BE92C54BC5FE8EAC6
ERR1462704,2017-03-03,2017-03-04,173310958,35008813516,173310958,202,22601,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462704,ERX1533182,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211260,SAMEA4040150,simple,4577,Zea mays,sample59,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,6FE3D47CC8147E7D666ED0A022FA12C5,CD6FF7EB0B69F28264B27FA8C8F8F742
ERR1462705,2017-03-03,2017-03-03,176984551,35750879302,176984551,202,24042,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462705,ERX1533183,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211262,SAMEA4040152,simple,4577,Zea mays,sample61,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,8E6E010A74A21E0533A735432BA3935C,6461762FE7CE5DA584F57A82915D0ECF
ERR1462706,2017-03-03,2017-03-03,190267106,38433955412,190267106,202,22976,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462706,ERX1533184,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211205,SAMEA4040095,simple,4577,Zea mays,sample4,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,4DB0A988112AEFD72BA7F5769A250D06,7CA4E7A15B659968F0EFD7BC0A7428E3
ERR1462707,2017-03-03,2017-03-03,190770277,38535595954,190770277,202,23107,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462707,ERX1533185,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211210,SAMEA4040100,simple,4577,Zea mays,sample9,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,41C498D8708E5450F5B7A4C6818E5E82,CB0854294FF06824DDAF6981B004E3C8
ERR1462708,2017-03-03,2017-03-03,193573130,39101772260,193573130,202,23567,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462708,ERX1533186,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211219,SAMEA4040109,simple,4577,Zea mays,sample18,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,BAF26BCF23AA327FA8F634818BB85C09,2EB9B89123F5FFC600FCE93DE80AA665
ERR1462709,2017-03-03,2017-03-03,166362039,33605131878,166362039,202,20646,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462709,ERX1533187,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211220,SAMEA4040110,simple,4577,Zea mays,sample19,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,720BC2518CF8D24D00C932F977E97377,C742B3D9430E227392D21F7B2FCF586B
ERR1462710,2017-03-03,2017-03-03,164105173,33149244946,164105173,202,20277,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462710,ERX1533188,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211221,SAMEA4040111,simple,4577,Zea mays,sample20,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,B343BDD59B0C8ECBF24364755B2597BD,177DCA43D48FE6906AE34921920E31FB
ERR1462711,2017-03-03,2017-03-03,160111597,32342542594,160111597,202,19702,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462711,ERX1533189,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211222,SAMEA4040112,simple,4577,Zea mays,sample21,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,9D9806117B305679F430CD9BD77E4A9B,44C647C8508D9D2B1A3CFD9349717F6F
ERR1462712,2017-03-03,2017-03-03,163669350,33061208700,163669350,202,20011,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462712,ERX1533190,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211223,SAMEA4040113,simple,4577,Zea mays,sample22,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,9B139FEEE9E3B1EC378791FA0DD48372,1279DE764E6CCE1B765A410EABC39381
ERR1462713,2017-03-03,2017-03-04,201262179,40654960158,201262179,202,24714,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462713,ERX1533191,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211240,SAMEA4040130,simple,4577,Zea mays,sample39,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,67BFDD5D2EFC2501885896DB0794C0D4,534B0E3671778D9C426B28A0BD69AA60
ERR1462714,2017-03-03,2017-03-03,172027957,34749647314,172027957,202,21501,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462714,ERX1533192,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211241,SAMEA4040131,simple,4577,Zea mays,sample40,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,ECADB0EF1A57AEC7C2B448F029DEEFA3,4300EE6AB0CEB33FE4FD1540BB8DAB8E
ERR1462715,2017-03-03,2017-03-04,189584059,38295979918,189584059,202,22916,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462715,ERX1533193,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211246,SAMEA4040136,simple,4577,Zea mays,sample45,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,52E4CAC7125C149B2E925BA301A7ACC8,FA7BE40D08F3672D4DD920E91A2F55FC
ERR1462716,2017-03-03,2017-03-04,187335525,37841776050,187335525,202,22173,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462716,ERX1533194,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211254,SAMEA4040144,simple,4577,Zea mays,sample53,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,3B9DD3607FB48F920590D98129ABA74F,5E6CC2798A1891450D042B2662942397
ERR1462717,2017-03-03,2017-03-04,177769603,35909459806,177769603,202,21516,,https://sra-download.ncbi.nlm.nih.gov/srapub/ERR1462717,ERX1533195,unspecified,WGS,size fractionation,GENOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2000,ERP015844,PRJEB14212,,377866,ERS1211253,SAMEA4040143,simple,4577,Zea mays,sample52,,,,,,,no,,,,,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,ERA652835,,public,49EDA7F864CE1AADC4D5C44C978B2842,B71CAAC77DE9A14080F1671D82B30E0E
